2017-07-15 22:51:56 startup archives install
2017-07-15 22:52:07 configure libc6:i386 2.24-11 <none>
2017-07-15 22:52:07 status unpacked libc6:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc6:i386 2.24-11
2017-07-15 22:52:07 status half-configured libc6:i386 2.24-11
2017-07-15 22:52:07 status installed libc6:i386 2.24-11
2017-07-15 22:52:07 configure libbz2-1.0:i386 1.0.6-8.1 <none>
2017-07-15 22:52:07 status unpacked libbz2-1.0:i386 1.0.6-8.1
2017-07-15 22:52:07 status half-configured libbz2-1.0:i386 1.0.6-8.1
2017-07-15 22:52:07 status installed libbz2-1.0:i386 1.0.6-8.1
2017-07-15 22:52:07 configure libgpg-error0:i386 1.26-2 <none>
2017-07-15 22:52:07 status unpacked libgpg-error0:i386 1.26-2
2017-07-15 22:52:07 status half-configured libgpg-error0:i386 1.26-2
2017-07-15 22:52:07 status installed libgpg-error0:i386 1.26-2
2017-07-15 22:52:07 configure libc-bin:i386 2.24-11 <none>
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libc-bin:i386 2.24-11
2017-07-15 22:52:07 status half-configured libc-bin:i386 2.24-11
2017-07-15 22:52:07 status installed libc-bin:i386 2.24-11
2017-07-15 22:52:07 configure libdebconfclient0:i386 0.227 <none>
2017-07-15 22:52:07 status triggers-pending libc-bin:i386 2.24-11
2017-07-15 22:52:07 status unpacked libdebconfclient0:i386 0.227
2017-07-15 22:52:07 status half-configured libdebconfclient0:i386 0.227
2017-07-15 22:52:07 status installed libdebconfclient0:i386 0.227
2017-07-15 22:52:07 configure diffutils:i386 1:3.5-3 <none>
2017-07-15 22:52:07 status unpacked diffutils:i386 1:3.5-3
2017-07-15 22:52:07 status half-configured diffutils:i386 1:3.5-3
2017-07-15 22:52:07 status installed diffutils:i386 1:3.5-3
2017-07-15 22:52:07 configure libcomerr2:i386 1.43.4-2 <none>
2017-07-15 22:52:07 status unpacked libcomerr2:i386 1.43.4-2
2017-07-15 22:52:07 status half-configured libcomerr2:i386 1.43.4-2
2017-07-15 22:52:07 status installed libcomerr2:i386 1.43.4-2
2017-07-15 22:52:07 configure libcap-ng0:i386 0.7.7-3+b1 <none>
2017-07-15 22:52:07 status unpacked libcap-ng0:i386 0.7.7-3+b1
2017-07-15 22:52:07 status half-configured libcap-ng0:i386 0.7.7-3+b1
2017-07-15 22:52:07 status installed libcap-ng0:i386 0.7.7-3+b1
2017-07-15 22:52:07 configure libsepol1:i386 2.6-2 <none>
2017-07-15 22:52:07 status unpacked libsepol1:i386 2.6-2
2017-07-15 22:52:07 status half-configured libsepol1:i386 2.6-2
2017-07-15 22:52:07 status installed libsepol1:i386 2.6-2
2017-07-15 22:52:07 configure libgcc1:i386 1:6.3.0-18 <none>
2017-07-15 22:52:07 status unpacked libgcc1:i386 1:6.3.0-18
2017-07-15 22:52:07 status half-configured libgcc1:i386 1:6.3.0-18
2017-07-15 22:52:07 status installed libgcc1:i386 1:6.3.0-18
2017-07-15 22:52:07 configure libustr-1.0-1:i386 1.0.4-6 <none>
2017-07-15 22:52:07 status unpacked libustr-1.0-1:i386 1.0.4-6
2017-07-15 22:52:07 status half-configured libustr-1.0-1:i386 1.0.4-6
2017-07-15 22:52:07 status installed libustr-1.0-1:i386 1.0.4-6
2017-07-15 22:52:07 configure libsmartcols1:i386 2.29.2-1 <none>
2017-07-15 22:52:07 status unpacked libsmartcols1:i386 2.29.2-1
2017-07-15 22:52:07 status half-configured libsmartcols1:i386 2.29.2-1
2017-07-15 22:52:07 status installed libsmartcols1:i386 2.29.2-1
2017-07-15 22:52:07 configure libaudit1:i386 1:2.6.7-2 <none>
2017-07-15 22:52:07 status unpacked libaudit1:i386 1:2.6.7-2
2017-07-15 22:52:07 status half-configured libaudit1:i386 1:2.6.7-2
2017-07-15 22:52:07 status installed libaudit1:i386 1:2.6.7-2
2017-07-15 22:52:07 configure libtinfo5:i386 6.0+20161126-1 <none>
2017-07-15 22:52:07 status unpacked libtinfo5:i386 6.0+20161126-1
2017-07-15 22:52:07 status half-configured libtinfo5:i386 6.0+20161126-1
2017-07-15 22:52:07 status installed libtinfo5:i386 6.0+20161126-1
2017-07-15 22:52:07 configure libudev1:i386 232-25 <none>
2017-07-15 22:52:07 status unpacked libudev1:i386 232-25
2017-07-15 22:52:07 status half-configured libudev1:i386 232-25
2017-07-15 22:52:07 status installed libudev1:i386 232-25
2017-07-15 22:52:07 configure libattr1:i386 1:2.4.47-2+b2 <none>
2017-07-15 22:52:07 status unpacked libattr1:i386 1:2.4.47-2+b2
2017-07-15 22:52:07 status half-configured libattr1:i386 1:2.4.47-2+b2
2017-07-15 22:52:07 status installed libattr1:i386 1:2.4.47-2+b2
2017-07-15 22:52:07 configure libss2:i386 1.43.4-2 <none>
2017-07-15 22:52:07 status unpacked libss2:i386 1.43.4-2
2017-07-15 22:52:07 status half-configured libss2:i386 1.43.4-2
2017-07-15 22:52:07 status installed libss2:i386 1.43.4-2
2017-07-15 22:52:07 configure liblzma5:i386 5.2.2-1.2+b1 <none>
2017-07-15 22:52:07 status unpacked liblzma5:i386 5.2.2-1.2+b1
2017-07-15 22:52:07 status half-configured liblzma5:i386 5.2.2-1.2+b1
2017-07-15 22:52:07 status installed liblzma5:i386 5.2.2-1.2+b1
2017-07-15 22:52:07 configure base-passwd:i386 3.5.43 <none>
2017-07-15 22:52:07 status unpacked base-passwd:i386 3.5.43
2017-07-15 22:52:07 status half-configured base-passwd:i386 3.5.43
2017-07-15 22:52:07 status installed base-passwd:i386 3.5.43
2017-07-15 22:52:07 configure e2fslibs:i386 1.43.4-2 <none>
2017-07-15 22:52:07 status unpacked e2fslibs:i386 1.43.4-2
2017-07-15 22:52:07 status half-configured e2fslibs:i386 1.43.4-2
2017-07-15 22:52:07 status installed e2fslibs:i386 1.43.4-2
2017-07-15 22:52:07 configure liblz4-1:i386 0.0~r131-2+b1 <none>
2017-07-15 22:52:07 status unpacked liblz4-1:i386 0.0~r131-2+b1
2017-07-15 22:52:07 status half-configured liblz4-1:i386 0.0~r131-2+b1
2017-07-15 22:52:07 status installed liblz4-1:i386 0.0~r131-2+b1
2017-07-15 22:52:07 configure debianutils:i386 4.8.1.1 <none>
2017-07-15 22:52:07 status unpacked debianutils:i386 4.8.1.1
2017-07-15 22:52:07 status half-configured debianutils:i386 4.8.1.1
2017-07-15 22:52:07 status installed debianutils:i386 4.8.1.1
2017-07-15 22:52:07 configure libgcrypt20:i386 1.7.6-2 <none>
2017-07-15 22:52:07 status unpacked libgcrypt20:i386 1.7.6-2
2017-07-15 22:52:07 status half-configured libgcrypt20:i386 1.7.6-2
2017-07-15 22:52:07 status installed libgcrypt20:i386 1.7.6-2
2017-07-15 22:52:07 configure libncursesw5:i386 6.0+20161126-1 <none>
2017-07-15 22:52:07 status unpacked libncursesw5:i386 6.0+20161126-1
2017-07-15 22:52:07 status half-configured libncursesw5:i386 6.0+20161126-1
2017-07-15 22:52:07 status installed libncursesw5:i386 6.0+20161126-1
2017-07-15 22:52:07 configure libdb5.3:i386 5.3.28-12+b1 <none>
2017-07-15 22:52:07 status unpacked libdb5.3:i386 5.3.28-12+b1
2017-07-15 22:52:07 status half-configured libdb5.3:i386 5.3.28-12+b1
2017-07-15 22:52:07 status installed libdb5.3:i386 5.3.28-12+b1
2017-07-15 22:52:07 configure zlib1g:i386 1:1.2.8.dfsg-5 <none>
2017-07-15 22:52:07 status unpacked zlib1g:i386 1:1.2.8.dfsg-5
2017-07-15 22:52:07 status half-configured zlib1g:i386 1:1.2.8.dfsg-5
2017-07-15 22:52:07 status installed zlib1g:i386 1:1.2.8.dfsg-5
2017-07-15 22:52:07 configure hostname:i386 3.18+b1 <none>
2017-07-15 22:52:07 status unpacked hostname:i386 3.18+b1
2017-07-15 22:52:07 status half-configured hostname:i386 3.18+b1
2017-07-15 22:52:07 status installed hostname:i386 3.18+b1
2017-07-15 22:52:07 configure multiarch-support:i386 2.24-11 <none>
2017-07-15 22:52:07 status unpacked multiarch-support:i386 2.24-11
2017-07-15 22:52:07 status half-configured multiarch-support:i386 2.24-11
2017-07-15 22:52:07 status installed multiarch-support:i386 2.24-11
2017-07-15 22:52:07 configure mawk:i386 1.3.3-17+b3 <none>
2017-07-15 22:52:07 status unpacked mawk:i386 1.3.3-17+b3
2017-07-15 22:52:07 status half-configured mawk:i386 1.3.3-17+b3
2017-07-15 22:52:07 status installed mawk:i386 1.3.3-17+b3
2017-07-15 22:52:07 configure libpcre3:i386 2:8.39-3 <none>
2017-07-15 22:52:07 status unpacked libpcre3:i386 2:8.39-3
2017-07-15 22:52:07 status half-configured libpcre3:i386 2:8.39-3
2017-07-15 22:52:07 status installed libpcre3:i386 2:8.39-3
2017-07-15 22:52:07 configure base-files:i386 9.9 <none>
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status unpacked base-files:i386 9.9
2017-07-15 22:52:07 status half-configured base-files:i386 9.9
2017-07-15 22:52:07 status installed base-files:i386 9.9
2017-07-15 22:52:07 configure libselinux1:i386 2.6-3+b1 <none>
2017-07-15 22:52:07 status unpacked libselinux1:i386 2.6-3+b1
2017-07-15 22:52:07 status half-configured libselinux1:i386 2.6-3+b1
2017-07-15 22:52:07 status installed libselinux1:i386 2.6-3+b1
2017-07-15 22:52:07 configure findutils:i386 4.6.0+git+20161106-2 <none>
2017-07-15 22:52:07 status unpacked findutils:i386 4.6.0+git+20161106-2
2017-07-15 22:52:07 status half-configured findutils:i386 4.6.0+git+20161106-2
2017-07-15 22:52:07 status installed findutils:i386 4.6.0+git+20161106-2
2017-07-15 22:52:07 configure libacl1:i386 2.2.52-3+b1 <none>
2017-07-15 22:52:07 status unpacked libacl1:i386 2.2.52-3+b1
2017-07-15 22:52:07 status half-configured libacl1:i386 2.2.52-3+b1
2017-07-15 22:52:07 status installed libacl1:i386 2.2.52-3+b1
2017-07-15 22:52:07 configure ncurses-bin:i386 6.0+20161126-1 <none>
2017-07-15 22:52:07 status unpacked ncurses-bin:i386 6.0+20161126-1
2017-07-15 22:52:07 status half-configured ncurses-bin:i386 6.0+20161126-1
2017-07-15 22:52:07 status installed ncurses-bin:i386 6.0+20161126-1
2017-07-15 22:52:07 configure sed:i386 4.4-1 <none>
2017-07-15 22:52:07 status unpacked sed:i386 4.4-1
2017-07-15 22:52:07 status half-configured sed:i386 4.4-1
2017-07-15 22:52:07 status installed sed:i386 4.4-1
2017-07-15 22:52:07 configure libsystemd0:i386 232-25 <none>
2017-07-15 22:52:07 status unpacked libsystemd0:i386 232-25
2017-07-15 22:52:07 status half-configured libsystemd0:i386 232-25
2017-07-15 22:52:07 status installed libsystemd0:i386 232-25
2017-07-15 22:52:07 configure coreutils:i386 8.26-3 <none>
2017-07-15 22:52:07 status unpacked coreutils:i386 8.26-3
2017-07-15 22:52:07 status half-configured coreutils:i386 8.26-3
2017-07-15 22:52:07 status installed coreutils:i386 8.26-3
2017-07-15 22:52:07 configure tar:i386 1.29b-1.1 <none>
2017-07-15 22:52:07 status unpacked tar:i386 1.29b-1.1
2017-07-15 22:52:07 status unpacked tar:i386 1.29b-1.1
2017-07-15 22:52:07 status half-configured tar:i386 1.29b-1.1
2017-07-15 22:52:07 status installed tar:i386 1.29b-1.1
2017-07-15 22:52:07 configure libsemanage1:i386 2.6-2 <none>
2017-07-15 22:52:07 status unpacked libsemanage1:i386 2.6-2
2017-07-15 22:52:07 status half-configured libsemanage1:i386 2.6-2
2017-07-15 22:52:07 status installed libsemanage1:i386 2.6-2
2017-07-15 22:52:07 configure dpkg:i386 1.18.24 <none>
2017-07-15 22:52:07 status unpacked dpkg:i386 1.18.24
2017-07-15 22:52:07 status unpacked dpkg:i386 1.18.24
2017-07-15 22:52:07 status unpacked dpkg:i386 1.18.24
2017-07-15 22:52:07 status unpacked dpkg:i386 1.18.24
2017-07-15 22:52:07 status unpacked dpkg:i386 1.18.24
2017-07-15 22:52:07 status half-configured dpkg:i386 1.18.24
2017-07-15 22:52:07 status installed dpkg:i386 1.18.24
2017-07-15 22:52:07 configure perl-base:i386 5.24.1-3 <none>
2017-07-15 22:52:07 status unpacked perl-base:i386 5.24.1-3
2017-07-15 22:52:07 status half-configured perl-base:i386 5.24.1-3
2017-07-15 22:52:07 status installed perl-base:i386 5.24.1-3
2017-07-15 22:52:07 configure grep:i386 2.27-2 <none>
2017-07-15 22:52:07 status unpacked grep:i386 2.27-2
2017-07-15 22:52:07 status half-configured grep:i386 2.27-2
2017-07-15 22:52:07 status installed grep:i386 2.27-2
2017-07-15 22:52:07 configure debconf:all 1.5.61 <none>
2017-07-15 22:52:07 status unpacked debconf:all 1.5.61
2017-07-15 22:52:07 status unpacked debconf:all 1.5.61
2017-07-15 22:52:07 status unpacked debconf:all 1.5.61
2017-07-15 22:52:07 status half-configured debconf:all 1.5.61
2017-07-15 22:52:07 status installed debconf:all 1.5.61
2017-07-15 22:52:07 configure tzdata:all 2017b-1 <none>
2017-07-15 22:52:07 status unpacked tzdata:all 2017b-1
2017-07-15 22:52:07 status half-configured tzdata:all 2017b-1
2017-07-15 22:52:07 status installed tzdata:all 2017b-1
2017-07-15 22:52:07 configure gzip:i386 1.6-5+b1 <none>
2017-07-15 22:52:07 status unpacked gzip:i386 1.6-5+b1
2017-07-15 22:52:07 status half-configured gzip:i386 1.6-5+b1
2017-07-15 22:52:07 status installed gzip:i386 1.6-5+b1
2017-07-15 22:52:07 configure bsdutils:i386 1:2.29.2-1 <none>
2017-07-15 22:52:07 status unpacked bsdutils:i386 1:2.29.2-1
2017-07-15 22:52:07 status half-configured bsdutils:i386 1:2.29.2-1
2017-07-15 22:52:07 status installed bsdutils:i386 1:2.29.2-1
2017-07-15 22:52:07 configure dash:i386 0.5.8-2.4 <none>
2017-07-15 22:52:07 status unpacked dash:i386 0.5.8-2.4
2017-07-15 22:52:07 status half-configured dash:i386 0.5.8-2.4
2017-07-15 22:52:08 status installed dash:i386 0.5.8-2.4
2017-07-15 22:52:08 configure init-system-helpers:all 1.48 <none>
2017-07-15 22:52:08 status unpacked init-system-helpers:all 1.48
2017-07-15 22:52:08 status half-configured init-system-helpers:all 1.48
2017-07-15 22:52:08 status installed init-system-helpers:all 1.48
2017-07-15 22:52:08 configure libpam0g:i386 1.1.8-3.6 <none>
2017-07-15 22:52:08 status unpacked libpam0g:i386 1.1.8-3.6
2017-07-15 22:52:08 status half-configured libpam0g:i386 1.1.8-3.6
2017-07-15 22:52:08 status installed libpam0g:i386 1.1.8-3.6
2017-07-15 22:52:08 configure libpam-modules-bin:i386 1.1.8-3.6 <none>
2017-07-15 22:52:08 status unpacked libpam-modules-bin:i386 1.1.8-3.6
2017-07-15 22:52:08 status half-configured libpam-modules-bin:i386 1.1.8-3.6
2017-07-15 22:52:08 status installed libpam-modules-bin:i386 1.1.8-3.6
2017-07-15 22:52:08 configure bash:i386 4.4-5 <none>
2017-07-15 22:52:08 status unpacked bash:i386 4.4-5
2017-07-15 22:52:08 status unpacked bash:i386 4.4-5
2017-07-15 22:52:08 status unpacked bash:i386 4.4-5
2017-07-15 22:52:08 status unpacked bash:i386 4.4-5
2017-07-15 22:52:08 status unpacked bash:i386 4.4-5
2017-07-15 22:52:08 status half-configured bash:i386 4.4-5
2017-07-15 22:52:08 status installed bash:i386 4.4-5
2017-07-15 22:52:08 configure libpam-modules:i386 1.1.8-3.6 <none>
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status half-configured libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 status installed libpam-modules:i386 1.1.8-3.6
2017-07-15 22:52:08 configure libpam-runtime:all 1.1.8-3.6 <none>
2017-07-15 22:52:08 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-15 22:52:08 status unpacked libpam-runtime:all 1.1.8-3.6
2017-07-15 22:52:08 status half-configured libpam-runtime:all 1.1.8-3.6
2017-07-15 22:52:08 status installed libpam-runtime:all 1.1.8-3.6
2017-07-15 22:52:08 configure passwd:i386 1:4.4-4.1 <none>
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status half-configured passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 status installed passwd:i386 1:4.4-4.1
2017-07-15 22:52:08 configure login:i386 1:4.4-4.1 <none>
2017-07-15 22:52:08 status unpacked login:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked login:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked login:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked login:i386 1:4.4-4.1
2017-07-15 22:52:08 status unpacked login:i386 1:4.4-4.1
2017-07-15 22:52:08 status half-configured login:i386 1:4.4-4.1
2017-07-15 22:52:08 status installed login:i386 1:4.4-4.1
2017-07-15 22:52:08 configure libuuid1:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked libuuid1:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured libuuid1:i386 2.29.2-1
2017-07-15 22:52:08 status installed libuuid1:i386 2.29.2-1
2017-07-15 22:52:08 configure libblkid1:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked libblkid1:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured libblkid1:i386 2.29.2-1
2017-07-15 22:52:08 status installed libblkid1:i386 2.29.2-1
2017-07-15 22:52:08 configure libmount1:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked libmount1:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured libmount1:i386 2.29.2-1
2017-07-15 22:52:08 status installed libmount1:i386 2.29.2-1
2017-07-15 22:52:08 configure mount:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked mount:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured mount:i386 2.29.2-1
2017-07-15 22:52:08 status installed mount:i386 2.29.2-1
2017-07-15 22:52:08 configure libfdisk1:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked libfdisk1:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured libfdisk1:i386 2.29.2-1
2017-07-15 22:52:08 status installed libfdisk1:i386 2.29.2-1
2017-07-15 22:52:08 configure util-linux:i386 2.29.2-1 <none>
2017-07-15 22:52:08 status unpacked util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status unpacked util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status unpacked util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status unpacked util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status unpacked util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status half-configured util-linux:i386 2.29.2-1
2017-07-15 22:52:08 status installed util-linux:i386 2.29.2-1
2017-07-15 22:52:08 configure e2fsprogs:i386 1.43.4-2 <none>
2017-07-15 22:52:08 status unpacked e2fsprogs:i386 1.43.4-2
2017-07-15 22:52:08 status unpacked e2fsprogs:i386 1.43.4-2
2017-07-15 22:52:08 status half-configured e2fsprogs:i386 1.43.4-2
2017-07-15 22:52:08 status installed e2fsprogs:i386 1.43.4-2
2017-07-15 22:52:08 configure sysvinit-utils:i386 2.88dsf-59.9 <none>
2017-07-15 22:52:08 status unpacked sysvinit-utils:i386 2.88dsf-59.9
2017-07-15 22:52:08 status half-configured sysvinit-utils:i386 2.88dsf-59.9
2017-07-15 22:52:08 status installed sysvinit-utils:i386 2.88dsf-59.9
2017-07-15 22:52:08 trigproc libc-bin:i386 2.24-11 <none>
2017-07-15 22:52:08 status half-configured libc-bin:i386 2.24-11
2017-07-15 22:52:08 status installed libc-bin:i386 2.24-11
2017-07-15 22:52:23 startup archives install
2017-07-15 22:52:23 install adduser:all <none> 3.115
2017-07-15 22:52:23 status half-installed adduser:all 3.115
2017-07-15 22:52:23 status unpacked adduser:all 3.115
2017-07-15 22:52:23 status unpacked adduser:all 3.115
2017-07-15 22:52:23 install libapparmor1:i386 <none> 2.11.0-3
2017-07-15 22:52:23 status triggers-pending libc-bin:i386 2.24-11
2017-07-15 22:52:23 status half-installed libapparmor1:i386 2.11.0-3
2017-07-15 22:52:23 status unpacked libapparmor1:i386 2.11.0-3
2017-07-15 22:52:23 status unpacked libapparmor1:i386 2.11.0-3
2017-07-15 22:52:23 install libcryptsetup4:i386 <none> 2:1.7.3-4
2017-07-15 22:52:23 status half-installed libcryptsetup4:i386 2:1.7.3-4
2017-07-15 22:52:23 status unpacked libcryptsetup4:i386 2:1.7.3-4
2017-07-15 22:52:23 status unpacked libcryptsetup4:i386 2:1.7.3-4
2017-07-15 22:52:23 install libip4tc0:i386 <none> 1.6.0+snapshot20161117-6
2017-07-15 22:52:23 status half-installed libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:23 status unpacked libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:23 status unpacked libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:23 install libkmod2:i386 <none> 23-2
2017-07-15 22:52:23 status half-installed libkmod2:i386 23-2
2017-07-15 22:52:23 status unpacked libkmod2:i386 23-2
2017-07-15 22:52:23 status unpacked libkmod2:i386 23-2
2017-07-15 22:52:23 install libcap2:i386 <none> 1:2.25-1
2017-07-15 22:52:23 status half-installed libcap2:i386 1:2.25-1
2017-07-15 22:52:23 status unpacked libcap2:i386 1:2.25-1
2017-07-15 22:52:23 status unpacked libcap2:i386 1:2.25-1
2017-07-15 22:52:23 install libidn11:i386 <none> 1.33-1
2017-07-15 22:52:23 status half-installed libidn11:i386 1.33-1
2017-07-15 22:52:23 status unpacked libidn11:i386 1.33-1
2017-07-15 22:52:23 status unpacked libidn11:i386 1.33-1
2017-07-15 22:52:23 install libseccomp2:i386 <none> 2.3.1-2.1
2017-07-15 22:52:23 status half-installed libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:23 status unpacked libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:23 status unpacked libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:23 install dmsetup:i386 <none> 2:1.02.137-2
2017-07-15 22:52:23 status half-installed dmsetup:i386 2:1.02.137-2
2017-07-15 22:52:23 status unpacked dmsetup:i386 2:1.02.137-2
2017-07-15 22:52:23 status unpacked dmsetup:i386 2:1.02.137-2
2017-07-15 22:52:23 install libdevmapper1.02.1:i386 <none> 2:1.02.137-2
2017-07-15 22:52:23 status half-installed libdevmapper1.02.1:i386 2:1.02.137-2
2017-07-15 22:52:23 status unpacked libdevmapper1.02.1:i386 2:1.02.137-2
2017-07-15 22:52:23 status unpacked libdevmapper1.02.1:i386 2:1.02.137-2
2017-07-15 22:52:23 install libncurses5:i386 <none> 6.0+20161126-1
2017-07-15 22:52:23 status half-installed libncurses5:i386 6.0+20161126-1
2017-07-15 22:52:23 status unpacked libncurses5:i386 6.0+20161126-1
2017-07-15 22:52:23 status unpacked libncurses5:i386 6.0+20161126-1
2017-07-15 22:52:23 install libprocps6:i386 <none> 2:3.3.12-3
2017-07-15 22:52:23 status half-installed libprocps6:i386 2:3.3.12-3
2017-07-15 22:52:23 status unpacked libprocps6:i386 2:3.3.12-3
2017-07-15 22:52:23 status unpacked libprocps6:i386 2:3.3.12-3
2017-07-15 22:52:24 install procps:i386 <none> 2:3.3.12-3
2017-07-15 22:52:24 status half-installed procps:i386 2:3.3.12-3
2017-07-15 22:52:24 status unpacked procps:i386 2:3.3.12-3
2017-07-15 22:52:24 status unpacked procps:i386 2:3.3.12-3
2017-07-15 22:52:24 install systemd:i386 <none> 232-25
2017-07-15 22:52:24 status half-installed systemd:i386 232-25
2017-07-15 22:52:24 status unpacked systemd:i386 232-25
2017-07-15 22:52:24 status unpacked systemd:i386 232-25
2017-07-15 22:52:24 configure adduser:all 3.115 3.115
2017-07-15 22:52:24 status unpacked adduser:all 3.115
2017-07-15 22:52:24 status unpacked adduser:all 3.115
2017-07-15 22:52:24 status half-configured adduser:all 3.115
2017-07-15 22:52:24 status installed adduser:all 3.115
2017-07-15 22:52:24 configure libapparmor1:i386 2.11.0-3 2.11.0-3
2017-07-15 22:52:24 status unpacked libapparmor1:i386 2.11.0-3
2017-07-15 22:52:24 status half-configured libapparmor1:i386 2.11.0-3
2017-07-15 22:52:24 status installed libapparmor1:i386 2.11.0-3
2017-07-15 22:52:24 configure libip4tc0:i386 1.6.0+snapshot20161117-6 1.6.0+snapshot20161117-6
2017-07-15 22:52:24 status unpacked libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:24 status half-configured libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:24 status installed libip4tc0:i386 1.6.0+snapshot20161117-6
2017-07-15 22:52:24 configure libkmod2:i386 23-2 23-2
2017-07-15 22:52:24 status unpacked libkmod2:i386 23-2
2017-07-15 22:52:24 status half-configured libkmod2:i386 23-2
2017-07-15 22:52:24 status installed libkmod2:i386 23-2
2017-07-15 22:52:24 configure libcap2:i386 1:2.25-1 1:2.25-1
2017-07-15 22:52:24 status unpacked libcap2:i386 1:2.25-1
2017-07-15 22:52:24 status half-configured libcap2:i386 1:2.25-1
2017-07-15 22:52:24 status installed libcap2:i386 1:2.25-1
2017-07-15 22:52:24 configure libidn11:i386 1.33-1 1.33-1
2017-07-15 22:52:24 status unpacked libidn11:i386 1.33-1
2017-07-15 22:52:24 status half-configured libidn11:i386 1.33-1
2017-07-15 22:52:24 status installed libidn11:i386 1.33-1
2017-07-15 22:52:24 configure libseccomp2:i386 2.3.1-2.1 2.3.1-2.1
2017-07-15 22:52:24 status unpacked libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:24 status half-configured libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:24 status installed libseccomp2:i386 2.3.1-2.1
2017-07-15 22:52:24 configure libncurses5:i386 6.0+20161126-1 6.0+20161126-1
2017-07-15 22:52:24 status unpacked libncurses5:i386 6.0+20161126-1
2017-07-15 22:52:24 status half-configured libncurses5:i386 6.0+20161126-1
2017-07-15 22:52:24 status installed libncurses5:i386 6.0+20161126-1
